         3339922 function calls (3289371 primitive calls) in 34.692 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      647    0.000    0.000    0.000    0.000 typing.py:928(__eq__)
  462/293    0.000    0.000    0.001    0.000 typing.py:933(__hash__)
        1    0.000    0.000    0.000    0.000 typing.py:936(__repr__)
       28    0.000    0.000    0.000    0.000 typing.py:946(_value_and_type_iter)
      120    0.000    0.000    0.000    0.000 typing.py:947(<genexpr>)
       30    0.000    0.000    0.000    0.000 typing.py:952(__eq__)
       13    0.000    0.000    0.000    0.000 typing.py:958(__hash__)
       16    0.000    0.000    0.000    0.000 typing.py:985(__class_getitem__)
       32    0.000    0.000    0.000    0.000 typing.py:993(<genexpr>)
       14    0.000    0.000    0.000    0.000 typing.py:996(<genexpr>)
        1    0.000    0.000    0.000    0.000 tz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1156(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:1552(__call__)
        1    0.000    0.000    0.000    0.000 tz.py:1590(nocache)
        1    0.000    0.000    0.000    0.000 tz.py:1818(_get_supported_offset)
        1    0.000    0.000    0.002    0.002 tz.py:2(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:328(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:332(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:381(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:4(TomlTz)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:458(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:482(_set_tzdata)
        1    0.000    0.000    0.000    0.000 tz.py:488(_read_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:627(<listcomp>)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.000    0.000 tzfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzfile.py:12(_byte_string)
        1    0.000    0.000    0.000    0.000 tzinfo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:156(DstTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:18(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 tzinfo.py:66(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:76(StaticTzInfo)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
        3    0.000    0.000    0.000    0.000 ufunclike.py:41(_fix_out_named_y)
        3    0.000    0.000    0.000    0.000 ufunclike.py:58(_fix_and_maybe_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        2    0.000    0.000    0.000    0.000 unicode.py:111(<listcomp>)
        2    0.000    0.000    0.000    0.000 unicode.py:118(pyparsing_unicode)
        2    0.000    0.000    0.000    0.000 unicode.py:130(BasicMultilingualPlane)
        2    0.000    0.000    0.000    0.000 unicode.py:136(Latin1)
     20/6    0.000    0.000    0.002    0.000 unicode.py:14(__get__)
        2    0.000    0.000    0.000    0.000 unicode.py:143(LatinA)
        2    0.000    0.000    0.000    0.000 unicode.py:149(LatinB)
        2    0.000    0.000    0.000    0.000 unicode.py:155(Greek)
       88    0.000    0.000    0.000    0.000 unicode.py:17(<genexpr>)
        2    0.000    0.000    0.000    0.000 unicode.py:195(Cyrillic)
        2    0.000    0.000    0.000    0.000 unicode.py:208(Chinese)
        2    0.000    0.000    0.000    0.000 unicode.py:231(Japanese)
        2    0.000    0.000    0.000    0.000 unicode.py:235(Kanji)
        2    0.000    0.000    0.000    0.000 unicode.py:242(Hiragana)
        2    0.000    0.000    0.000    0.000 unicode.py:254(Katakana)
        2    0.000    0.000    0.000    0.000 unicode.py:268(Hangul)
        2    0.000    0.000    0.000    0.000 unicode.py:290(CJK)
        2    0.000    0.000    0.000    0.000 unicode.py:293(Thai)
        2    0.000    0.000    0.000    0.000 unicode.py:3(<module>)
        2    0.000    0.000    0.000    0.000 unicode.py:300(Arabic)
        2    0.000    0.000    0.000    0.000 unicode.py:308(Hebrew)
        2    0.000    0.000    0.000    0.000 unicode.py:31(unicode_set)
        2    0.000    0.000    0.000    0.000 unicode.py:322(Devanagari)
        4    0.000    0.000    0.001    0.000 unicode.py:55(_chars_for_ranges)
        4    0.000    0.000    0.001    0.000 unicode.py:63(<listcomp>)
        2    0.000    0.000    0.001    0.000 unicode.py:70(alphas)
        2    0.000    0.000    0.000    0.000 unicode.py:75(nums)
        2    0.000    0.000    0.000    0.000 unicode.py:8(_lazyclassproperty)
        2    0.000    0.000    0.001    0.001 unicode.py:80(alphanums)
        2    0.000    0.000    0.000    0.000 unicode.py:85(identchars)
       14    0.000    0.000    0.000    0.000 unicode.py:9(__init__)
        2    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
        1    0.000    0.000    0.015    0.015 url.py:1(<module>)
        1    0.000    0.000    0.000    0.000 url.py:54(<listcomp>)
        1    0.000    0.000    0.000    0.000 url.py:82(Url)
        3    0.000    0.000    0.001    0.000 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:10(<module>)
        2    0.000    0.000    0.000    0.000 util.py:102(_FifoCache)
        1    0.000    0.000    0.000    0.000 util.py:108(_platform_supports_abstract_sockets)
        2    0.000    0.000    0.000    0.000 util.py:12(__config_flags)
        2    0.000    0.000    0.000    0.000 util.py:125(LRUMemo)
        2    0.000    0.000    0.000    0.000 util.py:164(UnboundedMemo)
        1    0.000    0.000    0.000    0.000 util.py:171(register_after_fork)
        4    0.000    0.000    0.000    0.000 util.py:173(_escape_regex_range_chars)
        1    0.000    0.000    0.000    0.000 util.py:182(Finalize)
       72    0.002    0.000    0.005    0.000 util.py:182(_collapse_string_to_ranges)
     6048    0.001    0.000    0.002    0.000 util.py:185(is_consecutive)
      340    0.000    0.000    0.000    0.000 util.py:196(escape_re_range_char)
      252    0.000    0.000    0.000    0.000 util.py:199(no_escape_re_range_char)
        2    0.000    0.000    0.000    0.000 util.py:2(<module>)
        1    0.000    0.000    0.003    0.003 util.py:20(<module>)
        1    0.000    0.000    0.000    0.000 util.py:22(get_host_platform)
       14    0.000    0.000    0.000    0.000 util.py:223(<listcomp>)
       21    0.000    0.000    0.000    0.000 util.py:35(implements)
       21    0.000    0.000    0.000    0.000 util.py:36(decorator)
        1    0.000    0.000    0.000    0.000 util.py:368(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 util.py:385(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 util.py:42(_deprecate_api)
        1    0.000    0.000    0.000    0.000 util.py:48(debug)
        1    0.000    0.000    0.000    0.000 util.py:51(get_platform)
        2    0.000    0.000    0.000    0.000 util.py:76(_is_path_like)
        2    0.000    0.000    0.000    0.000 util.py:81(_UnboundedCache)
        6    0.000    0.000    0.010    0.002 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1098(CachedProperty)
       53    0.000    0.000    0.000    0.000 utils.py:1106(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:1118(ArgumentGenerator)
        1    0.000    0.000    0.000    0.000 utils.py:122(AutoPopulatedParam)
       16    0.000    0.000    0.000    0.000 utils.py:123(__init__)
        1    0.000    0.000    0.001    0.001 utils.py:1230(is_valid_endpoint_url)
        1    0.000    0.000    0.001    0.001 utils.py:1259(is_valid_uri)
        1    0.000    0.000    0.000    0.000 utils.py:1298(_Dummy)
        4    0.000    0.000    0.012    0.003 utils.py:13(<module>)
        4    0.000    0.000    0.000    0.000 utils.py:1395(instance_cache)
        2    0.000    0.000    0.000    0.000 utils.py:15(InvalidWheelFilename)
        1    0.000    0.000    0.000    0.000 utils.py:1509(S3RegionRedirectorv2)
        1    0.000    0.000    0.000    0.000 utils.py:155(HideParamFromOperations)
        1    0.000    0.000    0.000    0.000 utils.py:163(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:1705(S3RegionRedirector)
        1    0.000    0.000    0.000    0.000 utils.py:18(ArrowCTypes)
        1    0.000    0.000    0.000    0.000 utils.py:1884(InvalidArnException)
        1    0.000    0.000    0.000    0.000 utils.py:1888(ArnParser)
       16    0.000    0.000    0.000    0.000 utils.py:191(validate_indices)
        1    0.000    0.000    0.001    0.001 utils.py:1916(S3ArnParamHandler)
        1    0.000    0.000    0.000    0.000 utils.py:1919(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:193(ensure_boolean)
        1    0.000    0.000    0.000    0.000 utils.py:194(AppendParamDocumentation)
        1    0.000    0.000    0.000    0.000 utils.py:1961(clear_and_catch_warnings)
        4    0.000    0.000    0.000    0.000 utils.py:197(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:2001(S3EndpointSetter)
        1    0.000    0.000    0.000    0.000 utils.py:2027(suppress_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:206(resolve_imds_endpoint_mode)
        2    0.000    0.000    0.000    0.000 utils.py:21(InvalidSdistFilename)
        1    0.000    0.000    0.000    0.000 utils.py:2411(S3ControlEndpointSetter)
      204    0.002    0.000    0.004    0.000 utils.py:243(maybe_convert_indices)
        1    0.000    0.000    0.000    0.000 utils.py:2520(_get_glibc_version)
        1    0.000    0.000    0.000    0.000 utils.py:2626(S3ControlArnParamHandler)
        1    0.000    0.000    0.000    0.000 utils.py:27(ServiceContext)
        1    0.000    0.000    0.000    0.000 utils.py:2759(S3ControlArnParamHandlerv2)
        1    0.000    0.000    0.000    0.000 utils.py:2836(ContainerMetadataFetcher)
        1    0.000    0.000    0.001    0.001 utils.py:2844(__init__)
        1    0.000    0.000    0.001    0.001 utils.py:2945(get_environ_proxies)
        1    0.000    0.000    0.000    0.000 utils.py:2952(should_bypass_proxies)
        1    0.000    0.000    0.000    0.000 utils.py:3066(FileWebIdentityTokenLoader)
        1    0.000    0.000    0.000    0.000 utils.py:3076(SSOTokenLoader)
        1    0.000    0.000    0.000    0.000 utils.py:3077(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:3109(EventbridgeSignerSetter)
      139    0.000    0.000    0.000    0.000 utils.py:32(canonicalize_name)
        1    0.000    0.000    0.000    0.000 utils.py:3225(JSONFileCache)
        2    0.000    0.000    0.000    0.000 utils.py:3235(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:362(_RetriesExceededError)
        1    0.000    0.000    0.000    0.000 utils.py:368(BadIMDSRequestError)
        1    0.000    0.000    0.000    0.000 utils.py:373(IMDSFetcher)
        1    0.000    0.000    0.002    0.002 utils.py:379(__init__)
        1    0.000    0.000    0.001    0.001 utils.py:408(_select_base_url)
        1    0.000    0.000    0.000    0.000 utils.py:42(KnownFailureException)
      204    0.001    0.000    0.005    0.000 utils.py:430(check_array_indexer)
        3    0.000    0.000    0.006    0.002 utils.py:5(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:51(Endianness)
        1    0.000    0.000    0.000    0.000 utils.py:51(_has_surrogates)
        1    0.000    0.000    0.000    0.000 utils.py:53(_Deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:559(InstanceMetadataFetcher)
        8    0.000    0.000    0.000    0.000 utils.py:60(lazy_call)
      340    0.000    0.000    0.000    0.000 utils.py:66(is_list_like_indexer)
        1    0.000    0.000    0.000    0.000 utils.py:687(IMDSRegionProvider)
        1    0.000    0.000    0.000    0.000 utils.py:750(InstanceMetadataRegionFetcher)
        1    0.000    0.000    0.000    0.000 utils.py:82(LazyLoadedWaiterModel)
        1    0.000    0.000    0.000    0.000 utils.py:90(DocumentModifiedShape)
        1    0.000    0.000    0.000    0.000 utils.py:93(DocumentedShape)
        1    0.000    0.000    0.000    0.000 utils.py:94(NoBufferPresent)
        3    0.000    0.000    0.000    0.000 utils.py:96(__new__)
      212    0.001    0.000    0.011    0.000 utils.py:967(safe_eval)
        1    0.000    0.000    0.000    0.000 uu.py:27(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.001    0.001 uuid.py:1(<module>)
        4    0.000    0.000    0.000    0.000 uuid.py:138(__init__)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:84(UUID)
        1    0.000    0.000    0.000    0.000 validate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 validate.py:181(ParamValidator)
        1    0.000    0.000    0.000    0.000 validate.py:369(ParamValidationDecorator)
        8    0.000    0.000    0.000    0.000 validate.py:50(type_check)
        8    0.000    0.000    0.000    0.000 validate.py:51(_create_type_check_guard)
        1    0.000    0.000    0.000    0.000 validate.py:90(ValidationErrors)
        2    0.000    0.000    0.151    0.075 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 version.py:104(_BaseVersion)
        2    0.000    0.000    0.000    0.000 version.py:106(LegacyVersion)
        1    0.000    0.000    0.000    0.000 version.py:112(__lt__)
        2    0.000    0.000    0.000    0.000 version.py:130(__ge__)
        1    0.000    0.000    0.000    0.000 version.py:136(__gt__)
        1    0.000    0.000    0.000    0.000 version.py:149(LegacyVersion)
        1    0.000    0.000    0.000    0.000 version.py:17(InfinityType)
        2    0.000    0.000    0.000    0.000 version.py:257(Version)
     2871    0.009    0.000    0.020    0.000 version.py:261(__init__)
     4564    0.001    0.000    0.001    0.000 version.py:271(<genexpr>)
      300    0.001    0.000    0.002    0.000 version.py:293(__str__)
     1178    0.000    0.000    0.000    0.000 version.py:301(<genexpr>)
        1    0.000    0.000    0.000    0.000 version.py:301(Version)
        5    0.000    0.000    0.000    0.000 version.py:306(__init__)
       18    0.000    0.000    0.000    0.000 version.py:316(<genexpr>)
